Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Conversion_Rate_Recalc,CTR,CPC,CPA,ROI
A2393,Data Anlytics Corse,164.0,5334.0,203.91,18.0,6.0,0.057,1128.0,2024-11-18,Hyderbad,Desktop,data analytics course,0.036585365853658534,0.0307461567304087,1.2433536585365854,33.985,4.531852287774019
A2394,Data Anlytics Corse,111.0,4647.0,247.0,15.0,4.0,0.036036036036036036,1601.0,2024-11-29,Hyderbad,Desktop,learn data analytics,0.036036036036036036,0.023886378308586184,2.225225225225225,61.75,5.481781376518219
A2395,Data Analytics Corse,191.0,3485.0,212.43,10.0,7.0,0.03664921465968586,1813.0,2024-11-28,Hydrebad,Mobile,analytics for data,0.03664921465968586,0.054806312769010046,1.1121989528795813,30.34714285714286,7.534576095655039
A2396,Data Anlytics Corse,149.0,5720.0,211.54,14.0,5.0,0.034,1612.0,2024-11-29,Hyderabad,Desktop,data analytics course,0.03355704697986577,0.02604895104895105,1.419731543624161,42.308,6.620308215940248
A2397,Data Anlytics Corse,183.0,3540.0,222.14,15.0,3.0,0.016,1248.0,2024-11-11,Hyderabad,Mobile,learn data analytics,0.01639344262295082,0.051694915254237285,1.213879781420765,74.04666666666667,4.618078689114974
A2398,Data Analytcis Course,198.0,4035.0,215.94,22.0,8.0,0.04040404040404041,,2024-10-11,Hydrebad,Mobile,learn data analytics,0.04040404040404041,0.04907063197026022,1.0906060606060606,26.9925,
A2399,Data Analytcis Course,170.0,3024.0,234.76,11.0,10.0,0.058823529411764705,1941.0,2024-06-11,Hyderbad,Mobile,learn data analytics,0.058823529411764705,0.056216931216931214,1.3809411764705881,23.476,7.268018401772022
A2400,Data Anlytics Corse,174.0,4334.0,186.29,12.0,4.0,0.023,1457.0,2024-11-22,Hydrebad,Mobile,analytics for data,0.022988505747126436,0.04014766958929396,1.070632183908046,46.5725,6.821139084223523
A2401,Data Analytcis Course,91.0,4038.0,197.15,23.0,6.0,0.066,1000.0,2024-11-29,Hyderabad,Mobile,data analitics online,0.06593406593406594,0.022535908865775136,2.1664835164835163,32.858333333333334,4.07227998985544
A2402,Data Analytcis Course,197.0,4347.0,215.2,20.0,6.0,0.030456852791878174,1204.0,2024-11-26,Hyderabad,Desktop,online data analytic,0.030456852791878174,0.04531861053600184,1.0923857868020304,35.86666666666667,4.594795539033457
A2403,Data Analytcis Course,,5803.0,203.03,16.0,8.0,0.034,1397.0,2024-11-30,Hyderbad,Mobile,analytics for data,,,,25.37875,5.880756538442594
A2404,Data Anlytics Corse,152.0,4182.0,233.45,19.0,5.0,0.033,1719.0,2024-11-13,Hyderabad,Mobile,data analytics course,0.03289473684210526,0.03634624581539933,1.5358552631578946,46.69,6.363461126579567
A2405,Data Analytcis Course,189.0,4809.0,225.32,27.0,10.0,0.053,1324.0,2024-11-18,Hyderabad,Mobile,analytics for data,0.05291005291005291,0.039301310043668124,1.1921693121693122,22.532,4.876087342446299
A2406,Dataanalyticscourse,,5640.0,210.51,13.0,8.0,,1536.0,2024-11-11,Hyderabad,Desktop,data analytics course,,,,26.31375,6.296565483824997
A2407,Data Analytcis Course,159.0,3401.0,222.71,18.0,3.0,0.019,1849.0,2024-11-05,Hyderabad,Desktop,data analitics online,0.018867924528301886,0.046750955601293734,1.400691823899371,74.23666666666666,7.302276503075748
A2408,Data Analytcis Course,175.0,5561.0,231.96,20.0,8.0,0.057,1174.0,2024-11-14,Hyderabad,Mobile,data analytics course,0.045714285714285714,0.031469160222981477,1.3254857142857144,28.995,4.061217451284704
A2409,Dataanalyticscourse,175.0,5720.0,243.8,17.0,6.0,0.03428571428571429,,2024-11-26,Hyderbad,Desktop,data analitics online,0.03428571428571429,0.030594405594405596,1.3931428571428572,40.63333333333333,
A2410,Data Analytcis Course,82.0,4898.0,215.11,25.0,8.0,0.098,1776.0,2024-09-11,Hyderabad,Tablet,analytics for data,0.0975609756097561,0.016741527153940384,2.6232926829268295,26.88875,7.256240992980334
A2411,Data Analytcis Course,146.0,5871.0,218.69,30.0,4.0,0.0273972602739726,,2024-11-22,Hyderabad,Desktop,learn data analytics,0.0273972602739726,0.024867995230795435,1.497876712328767,54.6725,
A2412,Data Anlytics Corse,85.0,5954.0,201.88,18.0,6.0,0.071,1526.0,2024-11-27,Hyderbad,Tablet,analytics for data,0.07058823529411765,0.014276116896204233,2.375058823529412,33.64666666666667,6.558945908460471
A2413,Data Anlytics Corse,128.0,3487.0,236.19,25.0,6.0,0.047,1961.0,2024-02-11,Hyderabad,Tablet,data analytics course,0.046875,0.03670777172354459,1.845234375,39.365,7.30263770693086
A2414,Data Analytics Corse,153.0,3808.0,189.61,19.0,8.0,0.052,1246.0,2024-02-11,Hyderabad,Tablet,data analytics course,0.05228758169934641,0.04017857142857143,1.2392810457516341,23.70125,5.57138336585623
A2415,Data Analytcis Course,192.0,5720.0,243.11,30.0,9.0,0.046875,1555.0,2024-11-02,Hydrebad,Mobile,online data analytic,0.046875,0.033566433566433566,1.2661979166666668,27.012222222222224,5.396281518654106
A2416,Data Analytcis Course,148.0,4721.0,189.48,26.0,8.0,0.054,1176.0,2024-11-01,Hyderabad,Mobile,online data analytic,0.05405405405405406,0.0313492904045753,1.2802702702702702,23.685,5.206459784673845
A2417,Data Analytics Corse,153.0,4768.0,214.39,25.0,5.0,0.041,1837.0,2024-11-26,Hydrebad,Tablet,data analitics online,0.032679738562091505,0.03208892617449664,1.4012418300653593,42.878,7.568496664956389
A2418,Data Anlytics Corse,,5494.0,187.68,23.0,8.0,0.046,1402.0,2024-11-24,Hyderabad,Tablet,data analytics course,,,,23.46,6.4701619778346116
A2419,Dataanalyticscourse,169.0,,180.58,30.0,7.0,0.049,1661.0,2024-11-26,Hyderbad,Mobile,data anaytics training,0.04142011834319527,,1.0685207100591716,25.79714285714286,8.198139328829328
A2420,Data Analytics Corse,146.0,5173.0,234.26,20.0,7.0,0.048,1089.0,2024-11-28,Hyderabad,Mobile,online data analytic,0.04794520547945205,0.028223468006959213,1.6045205479452054,33.465714285714284,3.648680952787501
A2421,Dataanalyticscourse,81.0,4808.0,189.19,17.0,9.0,0.111,1759.0,2024-11-25,Hyderabad,Desktop,online data analytic,0.1111111111111111,0.01684692179700499,2.335679012345679,21.02111111111111,8.297531582007505
A2422,Data Analytcis Course,185.0,,234.72,18.0,6.0,0.032,1508.0,2024-11-27,Hyderabad,Desktop,data analitics online,0.032432432432432434,,1.2687567567567568,39.12,5.424676209952284
A2423,Data Anlytics Corse,90.0,5319.0,208.19,13.0,7.0,0.07777777777777778,1719.0,2024-11-26,Hyderabad,Tablet,data anaytics training,0.07777777777777778,0.01692047377326565,2.313222222222222,29.74142857142857,7.256880733944954
A2424,Dataanalyticscourse,155.0,4532.0,203.44,19.0,8.0,0.052,1709.0,2024-11-17,Hydrebad,Desktop,learn data analytics,0.05161290322580645,0.03420123565754634,1.312516129032258,25.43,7.400511207235549
A2425,Data Analytcis Course,125.0,3458.0,180.49,19.0,3.0,0.024,1754.0,2024-11-09,Hyderbad,Tablet,data analitics online,0.024,0.03614806246385194,1.44392,60.163333333333334,8.717989916338855
A2426,Data Analytics Corse,151.0,5432.0,204.76,18.0,9.0,0.06,,2024-11-13,Hydrebad,Mobile,data anaytics training,0.059602649006622516,0.02779823269513991,1.356026490066225,22.75111111111111,
A2427,Data Analytics Corse,82.0,3052.0,211.11,12.0,3.0,0.037,1917.0,2024-11-06,Hyderabad,Desktop,learn data analytics,0.036585365853658534,0.026867627785058978,2.5745121951219514,70.37,8.080574108284779
A2428,Data Analytcis Course,198.0,5718.0,194.37,13.0,8.0,0.04,1118.0,2024-11-16,Hydrebad,Tablet,data anaytics training,0.04040404040404041,0.03462749213011543,0.9816666666666667,24.29625,4.751916448011524
A2429,Data Analytcis Course,115.0,4762.0,241.63,20.0,8.0,0.058,1555.0,2024-03-11,Hyderbad,Desktop,data analytics course,0.06956521739130435,0.024149517009659806,2.1011304347826085,30.20375,5.4354591731159205
A2430,Data Analytics Corse,158.0,4953.0,243.07,20.0,8.0,0.051,1955.0,2024-11-04,Hyderabad,Tablet,learn data analytics,0.05063291139240506,0.03189985867151222,1.5384177215189874,30.38375,7.042950590364916
A2431,Dataanalyticscourse,102.0,3784.0,219.45,13.0,9.0,0.045,1967.0,2024-11-20,Hyderabad,Desktop,data analytics course,0.08823529411764706,0.026955602536997886,2.151470588235294,24.383333333333333,7.963317384370016
A2432,Data Analytcis Course,93.0,,192.81,22.0,7.0,0.075,1726.0,2024-11-18,Hydrebad,Desktop,learn data analytics,0.07526881720430108,,2.073225806451613,27.544285714285714,7.951817851771174
A2433,Data Analytics Corse,198.0,5860.0,185.25,24.0,9.0,0.041,1950.0,2024-11-01,Hydrebad,Tablet,data anaytics training,0.045454545454545456,0.03378839590443686,0.9356060606060606,20.583333333333332,9.526315789473685
A2434,Data Analytics Corse,174.0,4169.0,189.36,23.0,8.0,0.046,1110.0,2024-11-14,Hyderabad,Tablet,data analytics course,0.04597701149425287,0.04173662748860638,1.0882758620689656,23.67,4.861850443599493
A2435,Data Anlytics Corse,193.0,5831.0,,24.0,5.0,0.025906735751295335,1265.0,2024-11-14,Hyderbad,Mobile,online data analytic,0.025906735751295335,0.03309895386726119,,,
A2436,Data Analytics Corse,117.0,5269.0,196.1,26.0,,,1096.0,2024-05-11,Hydrebad,Desktop,online data analytic,,0.022205352059214273,1.676068376068376,,4.588985211626721
A2437,Data Analytics Corse,147.0,5793.0,240.32,25.0,5.0,0.049,1645.0,2024-11-27,Hyderabad,Tablet,data analytics course,0.034013605442176874,0.025375453133091662,1.634829931972789,48.064,5.845039946737684
A2438,Data Analytics Corse,179.0,3338.0,218.33,30.0,7.0,0.039,,2024-11-24,Hyderabad,Desktop,data analitics online,0.03910614525139665,0.053624925104853206,1.2197206703910615,31.19,
A2439,Data Anlytics Corse,194.0,4297.0,237.87,22.0,3.0,0.015463917525773196,1739.0,2024-11-29,Hyderabad,Desktop,data analytics course,0.015463917525773196,0.04514777751919944,1.2261340206185567,79.29,6.310715937276664
A2440,Data Analytics Corse,112.0,3961.0,214.45,13.0,7.0,0.0625,1594.0,2024-11-17,Hyderabad,Desktop,analytics for data,0.0625,0.02827568795758647,1.9147321428571427,30.635714285714283,6.432968057822336
A2441,Dataanalyticscourse,88.0,5063.0,195.2,22.0,3.0,0.034,1460.0,2024-11-20,Hyderabad,Mobile,analytics for data,0.03409090909090909,0.01738099940746593,2.2181818181818183,65.06666666666666,6.479508196721311
A2442,Data Analytcis Course,172.0,5635.0,200.16,21.0,7.0,0.036,1727.0,2024-11-14,Hyderbad,Mobile,data analitics online,0.040697674418604654,0.030523513753327416,1.1637209302325582,28.594285714285714,7.628097521982414
A2443,Data Analytcis Course,81.0,4404.0,239.62,11.0,4.0,0.035,1814.0,2024-11-21,Hydrebad,Mobile,data analytics course,0.04938271604938271,0.018392370572207085,2.958271604938272,59.905,6.570319672815291
A2444,Dataanalyticscourse,142.0,4312.0,213.54,21.0,7.0,0.049,1666.0,2024-11-20,Hyderabad,Desktop,learn data analytics,0.04929577464788732,0.03293135435992579,1.5038028169014084,30.505714285714284,6.80181698979114
A2445,Data Analytics Corse,111.0,3302.0,193.18,30.0,10.0,0.09009009009009009,1783.0,2024-11-19,Hyderbad,Mobile,analytics for data,0.09009009009009009,0.03361599030890369,1.7403603603603603,19.318,8.229733926907548
A2446,Data Analytics Corse,81.0,3575.0,192.71,27.0,4.0,0.049,1158.0,2024-11-11,Hyderabad,Tablet,online data analytic,0.04938271604938271,0.022657342657342656,2.379135802469136,48.1775,5.009029111099579
A2447,Data Analytcis Course,112.0,5055.0,213.36,26.0,5.0,0.058,1959.0,2024-11-29,Hyderabad,Desktop,data anaytics training,0.044642857142857144,0.022156280909990108,1.905,42.672000000000004,8.181664791901012
A2448,Data Analytics Corse,101.0,5415.0,236.41,13.0,10.0,0.039,1832.0,2024-11-15,Hyderabad,Tablet,learn data analytics,0.09900990099009901,0.018651892890120036,2.3406930693069308,23.641,6.749249185736644
A2449,Data Analytics Corse,166.0,3118.0,212.46,25.0,7.0,0.042,1813.0,2024-11-14,Hyderabad,Tablet,online data analytic,0.04216867469879518,0.05323925593329057,1.2798795180722893,30.351428571428574,7.533370987479996
A2450,Dataanalyticscourse,,5271.0,,14.0,8.0,,1629.0,2024-11-22,Hyderabad,Mobile,data analitics online,,,,,
A2451,Data Analytcis Course,148.0,,214.26,21.0,8.0,0.05405405405405406,1629.0,2024-11-13,Hyderabad,Tablet,data analitics online,0.05405405405405406,,1.4477027027027027,26.7825,6.602912349481938
A2452,Data Analytcis Course,126.0,5250.0,239.73,30.0,4.0,0.032,1070.0,2024-11-23,Hydrebad,Tablet,analytics for data,0.031746031746031744,0.024,1.9026190476190474,59.9325,3.463354607266508
A2453,Data Anlytics Corse,119.0,4405.0,233.66,25.0,3.0,0.039,1407.0,2024-12-11,Hyderabad,Desktop,data analytics course,0.025210084033613446,0.027014755959137344,1.9635294117647057,77.88666666666667,5.0215698022768125
A2454,Data Analytics Corse,189.0,5060.0,236.54,26.0,7.0,0.043,1877.0,2024-11-10,Hyderbad,Mobile,data anaytics training,0.037037037037037035,0.03735177865612648,1.2515343915343915,33.79142857142857,6.935232941574364
A2455,Dataanalyticscourse,167.0,3296.0,246.85,29.0,8.0,0.048,1723.0,2024-11-17,Hydrebad,Desktop,data analitics online,0.04790419161676647,0.05066747572815534,1.4781437125748502,30.85625,5.979947336439134
A2456,Data Analytcis Course,198.0,3499.0,209.74,30.0,9.0,0.04,1893.0,2024-11-25,Hyderabad,Desktop,data analytics course,0.045454545454545456,0.056587596456130325,1.0592929292929294,23.304444444444446,8.025460093449032
A2457,Dataanalyticscourse,95.0,3449.0,184.55,10.0,10.0,0.041,1601.0,2024-11-16,Hyderabad,Mobile,analytics for data,0.10526315789473684,0.027544215714699914,1.9426315789473685,18.455000000000002,7.675155784340287
A2458,Dataanalyticscourse,181.0,3738.0,206.61,16.0,9.0,0.05,1868.0,2024-11-09,Hyderabad,Mobile,online data analytic,0.049723756906077346,0.04842161583734617,1.1414917127071824,22.956666666666667,8.041188713034218
A2459,Data Analytics Corse,105.0,4236.0,180.2,12.0,7.0,0.067,,2024-11-24,Hyderbad,Mobile,learn data analytics,0.06666666666666667,0.024787535410764873,1.716190476190476,25.74285714285714,
A2460,Data Analytics Corse,178.0,5751.0,205.34,24.0,10.0,0.056179775280898875,1903.0,2024-11-20,Hyderabad,Desktop,data analytics course,0.056179775280898875,0.03095113893235959,1.1535955056179776,20.534,8.267556248173761
A2461,Data Analytcis Course,127.0,5050.0,184.77,28.0,9.0,0.071,1906.0,2024-11-02,Hyderbad,Desktop,data analitics online,0.07086614173228346,0.02514851485148515,1.4548818897637796,20.53,9.315527412458732
A2462,Data Anlytics Corse,198.0,4773.0,202.54,17.0,10.0,0.050505050505050504,1082.0,2024-11-19,Hydrebad,Mobile,data analitics online,0.050505050505050504,0.041483343808925204,1.0229292929292928,20.253999999999998,4.34215463612126
A2463,Data Analytcis Course,86.0,5652.0,249.13,25.0,7.0,0.081,1981.0,2024-06-11,Hyderabad,Mobile,data anaytics training,0.08139534883720931,0.01521585279547063,2.896860465116279,35.589999999999996,6.951671817926384
A2464,Data Analytics Corse,,5085.0,182.42,11.0,7.0,,1109.0,2024-04-11,Hydrebad,Desktop,online data analytic,,,,26.06,5.079377261265213
A2465,Dataanalyticscourse,191.0,5070.0,247.41,12.0,4.0,0.020942408376963352,1266.0,2024-11-25,Hyderabad,Mobile,analytics for data,0.020942408376963352,0.03767258382642998,1.2953403141361257,61.8525,4.117012246877652
A2466,Data Analytcis Course,139.0,5879.0,197.9,24.0,4.0,0.029,1476.0,2024-11-05,Hyderabad,Mobile,data analytics course,0.02877697841726619,0.023643476781765607,1.4237410071942447,49.475,6.4583122789287515
A2467,Data Analytics Corse,197.0,3620.0,235.19,18.0,7.0,0.036,1740.0,2024-11-01,Hydrebad,Mobile,online data analytic,0.03553299492385787,0.05441988950276243,1.1938578680203045,33.598571428571425,6.398273736128236
A2468,Dataanalyticscourse,116.0,4250.0,216.66,10.0,9.0,0.078,1877.0,2024-11-02,Hyderbad,Mobile,data anaytics training,0.07758620689655173,0.027294117647058823,1.867758620689655,24.073333333333334,7.663343487491923
A2469,Dataanalyticscourse,192.0,4850.0,235.42,22.0,10.0,0.052,1124.0,2024-11-14,Hydrebad,Desktop,analytics for data,0.052083333333333336,0.03958762886597938,1.2261458333333333,23.541999999999998,3.774445671565713
A2470,Data Analytics Corse,118.0,3815.0,185.78,16.0,4.0,0.03389830508474576,1093.0,2024-11-17,Hyderabad,Desktop,data analitics online,0.03389830508474576,0.0309305373525557,1.574406779661017,46.445,4.883302831305846
A2471,Data Anlytics Corse,172.0,5741.0,198.44,14.0,4.0,0.023,1755.0,2024-11-11,Hyderbad,Desktop,analytics for data,0.023255813953488372,0.029959937293154503,1.1537209302325582,49.61,7.843983067929853
A2472,Dataanalyticscourse,174.0,4272.0,240.77,16.0,7.0,0.041,1004.0,2024-11-23,Hydrebad,Desktop,learn data analytics,0.040229885057471264,0.04073033707865169,1.383735632183908,34.395714285714284,3.169954728579142
A2473,Data Analytics Corse,175.0,4974.0,182.22,21.0,5.0,0.02857142857142857,1300.0,2024-11-23,Hyderbad,Mobile,learn data analytics,0.02857142857142857,0.03518295134700442,1.0412571428571429,36.444,6.134233344309076
A2474,Data Analytcis Course,,3215.0,191.22,30.0,7.0,,1588.0,2024-11-23,Hyderabad,Desktop,analytics for data,,,,27.31714285714286,7.304570651605481
A2475,Dataanalyticscourse,,3723.0,201.32,21.0,8.0,,,2024-06-11,Hyderbad,Tablet,data analytics course,,,,25.165,
A2476,Data Analytcis Course,103.0,4670.0,203.4,21.0,4.0,0.038834951456310676,1562.0,2024-11-25,Hyderabad,Mobile,analytics for data,0.038834951456310676,0.022055674518201285,1.974757281553398,50.85,6.67944936086529
A2477,Data Analytcis Course,187.0,4474.0,182.47,10.0,,,1768.0,2024-11-13,Hyderabad,Tablet,online data analytic,,0.041797049620026824,0.9757754010695187,,8.689263988600866
A2478,Data Analytcis Course,,3009.0,195.17,,6.0,,1083.0,2024-11-23,Hyderbad,Tablet,data analitics online,,,,32.52833333333333,4.549008556642927
A2479,Data Analytcis Course,109.0,3933.0,189.73,11.0,4.0,0.03669724770642202,1700.0,2024-07-11,Hyderabad,Desktop,data analitics online,0.03669724770642202,0.027714213068904144,1.7406422018348624,47.4325,7.9601011964370425
A2480,Data Analytics Corse,118.0,4360.0,232.09,10.0,9.0,0.076,1252.0,2024-11-13,Hyderabad,Desktop,data anaytics training,0.07627118644067797,0.02706422018348624,1.966864406779661,25.787777777777777,4.394459046059718
A2481,Dataanalyticscourse,164.0,5120.0,185.69,10.0,5.0,0.031,1597.0,2024-11-23,Hyderabad,Tablet,analytics for data,0.03048780487804878,0.03203125,1.1322560975609757,37.138,7.600355431094835
A2482,Dataanalyticscourse,166.0,3887.0,192.0,24.0,9.0,0.054,1890.0,2024-11-13,Hyderbad,Tablet,data analytics course,0.05421686746987952,0.042706457422176484,1.1566265060240963,21.333333333333332,8.84375
A2483,Data Analytcis Course,88.0,3909.0,189.57,30.0,10.0,0.114,1750.0,2024-11-29,Hyderbad,Desktop,data anaytics training,0.11363636363636363,0.02251215144538245,2.1542045454545455,18.957,8.23141847338714
A2484,Dataanalyticscourse,125.0,3017.0,232.51,14.0,7.0,0.056,1510.0,2024-11-08,Hyderbad,Tablet,data anaytics training,0.056,0.04143188597944979,1.86008,33.215714285714284,5.49434432927616
A2485,Dataanalyticscourse,,5127.0,206.95,26.0,5.0,,1902.0,2024-11-17,Hydrebad,Desktop,online data analytic,,,,41.39,8.190625755013288
A2486,Data Analytics Corse,151.0,3992.0,212.42,10.0,9.0,0.06,1890.0,2024-11-26,Hydrebad,Tablet,learn data analytics,0.059602649006622516,0.037825651302605214,1.406754966887417,23.60222222222222,7.897467281800207
A2487,Dataanalyticscourse,182.0,3554.0,181.74,18.0,4.0,0.022,1933.0,2024-02-11,Hyderabad,Tablet,learn data analytics,0.02197802197802198,0.051209904333145755,0.9985714285714287,45.435,9.636073511609991
A2488,Data Analytcis Course,84.0,4051.0,196.83,21.0,4.0,0.048,1094.0,2024-11-14,Hyderabad,Mobile,online data analytic,0.047619047619047616,0.020735620834361885,2.3432142857142857,49.2075,4.5580958187268195
A2489,Data Anlytics Corse,127.0,3541.0,239.47,16.0,10.0,0.079,1474.0,2024-11-25,Hyderbad,Tablet,data anaytics training,0.07874015748031496,0.035865574696413445,1.8855905511811024,23.947,5.155259531465319
A2490,Dataanalyticscourse,104.0,5878.0,228.79,21.0,3.0,0.05,1101.0,2024-05-11,Hyderbad,Mobile,data analytics course,0.028846153846153848,0.017693092888737667,2.199903846153846,76.26333333333334,3.812273263691595
A2491,Data Analytics Corse,161.0,4611.0,228.34,26.0,7.0,0.043,1473.0,2024-11-25,Hydrebad,Tablet,data analitics online,0.043478260869565216,0.03491650401214487,1.4182608695652175,32.62,5.450906542874661
A2492,Data Analytics Corse,141.0,4764.0,187.72,28.0,4.0,0.028,1428.0,2024-11-16,Hydrebad,Mobile,analytics for data,0.028368794326241134,0.02959697732997481,1.3313475177304965,46.93,6.6070743660771365
A2493,Data Analytcis Course,186.0,4603.0,191.84,26.0,9.0,0.047,1918.0,2024-11-07,Hyderabad,Desktop,learn data analytics,0.04838709677419355,0.04040842928524875,1.0313978494623657,21.315555555555555,8.99791492910759
A2494,Data Analytics Corse,,5003.0,195.4,15.0,7.0,,1273.0,2024-11-18,Hyderbad,Desktop,data anaytics training,,,,27.914285714285715,5.514841351074718
A2495,Dataanalyticscourse,124.0,5212.0,190.83,13.0,6.0,0.048,1399.0,2024-11-07,Hydrebad,Desktop,data analytics course,0.04838709677419355,0.023791250959324637,1.538951612903226,31.805000000000003,6.3311324215270135
A2496,Data Anlytics Corse,97.0,5285.0,249.65,12.0,7.0,0.051,1411.0,2024-11-27,Hydrebad,Desktop,data anaytics training,0.07216494845360824,0.018353831598864712,2.5737113402061857,35.66428571428572,4.6519126777488475
A2497,Data Analytics Corse,111.0,3177.0,224.51,18.0,8.0,0.07207207207207207,1946.0,2024-11-25,Hyderabad,Desktop,learn data analytics,0.07207207207207207,0.03493862134088763,2.0226126126126127,28.06375,7.6677653556634455
A2498,Data Analytics Corse,93.0,5571.0,185.71,12.0,7.0,0.075,1630.0,2024-11-21,Hyderabad,Tablet,online data analytic,0.07526881720430108,0.01669359181475498,1.9968817204301077,26.53,7.777125625975984
A2499,Dataanalyticscourse,92.0,3237.0,245.48,15.0,6.0,0.065,,2024-11-19,Hyderbad,Desktop,data analitics online,0.06521739130434782,0.02842137781896818,2.6682608695652172,40.913333333333334,
A2500,Dataanalyticscourse,138.0,5314.0,198.39,17.0,10.0,0.072,1250.0,2024-11-20,Hyderabad,Desktop,online data analytic,0.07246376811594203,0.025969138125705685,1.4376086956521739,19.839,5.300720802459803
A2501,Dataanalyticscourse,129.0,4452.0,196.06,10.0,9.0,0.053,1069.0,2024-11-13,Hyderbad,Tablet,learn data analytics,0.06976744186046512,0.028975741239892182,1.51984496124031,21.784444444444446,4.452412526777517
A2502,Data Analytcis Course,183.0,3920.0,235.79,20.0,7.0,0.038,1238.0,2024-11-17,Hyderbad,Mobile,data anaytics training,0.03825136612021858,0.04668367346938775,1.288469945355191,33.684285714285714,4.250434708851096
A2503,Data Analytics Corse,154.0,4603.0,214.0,20.0,3.0,0.019,1709.0,2024-11-18,Hyderabad,Tablet,data analytics course,0.01948051948051948,0.03345644145122746,1.3896103896103895,71.33333333333333,6.985981308411215
A2504,Data Analytcis Course,95.0,4938.0,204.5,12.0,6.0,0.046,1494.0,2024-11-18,Hydrebad,Tablet,data anaytics training,0.06315789473684211,0.01923855812069664,2.1526315789473682,34.083333333333336,6.30562347188264
A2505,Data Anlytics Corse,173.0,5291.0,,23.0,8.0,0.046242774566473986,1557.0,2024-11-13,Hyderbad,Mobile,data analitics online,0.046242774566473986,0.032697032697032696,,,
A2506,Data Anlytics Corse,112.0,4072.0,211.56,17.0,10.0,0.089,1229.0,2024-01-11,Hyderabad,Desktop,analytics for data,0.08928571428571429,0.0275049115913556,1.8889285714285715,21.156,4.809226696918132
A2507,Data Analytics Corse,170.0,5953.0,186.11,25.0,8.0,0.047058823529411764,1080.0,2024-11-26,Hydrebad,Mobile,data analitics online,0.047058823529411764,0.02855703006887284,1.094764705882353,23.26375,4.803019719520713
A2508,Data Analytics Corse,96.0,,232.87,,10.0,0.053,1162.0,2024-11-14,Hyderabad,Mobile,learn data analytics,0.10416666666666667,,2.4257291666666667,23.287,3.9899085326577057
A2509,Data Analytcis Course,113.0,3104.0,230.92,28.0,9.0,0.08,1422.0,2024-11-27,Hyderabad,Tablet,data analytics course,0.07964601769911504,0.036404639175257734,2.0435398230088495,25.657777777777778,5.157976788498181
A2510,Data Anlytics Corse,145.0,4882.0,217.25,22.0,3.0,0.021,1814.0,2024-11-19,Hyderabad,Mobile,analytics for data,0.020689655172413793,0.0297009422367882,1.4982758620689656,72.41666666666667,7.349827387802072
A2511,Data Anlytics Corse,83.0,3212.0,243.86,25.0,4.0,0.048,1612.0,2024-11-19,Hydrebad,Mobile,data analytics course,0.04819277108433735,0.025840597758405977,2.9380722891566267,60.965,5.6103502009349615
A2512,Data Analytics Corse,90.0,4973.0,181.04,23.0,5.0,0.056,1039.0,2024-03-11,Hyderabad,Desktop,online data analytic,0.05555555555555555,0.0180977277297406,2.0115555555555553,36.208,4.739063190455148
A2513,Data Analytics Corse,140.0,5227.0,222.57,27.0,3.0,0.021,1527.0,2024-11-18,Hyderabad,Desktop,learn data analytics,0.02142857142857143,0.026784006122058543,1.5897857142857141,74.19,5.860762906052029
A2514,Data Analytcis Course,111.0,5434.0,181.05,10.0,5.0,0.045,1627.0,2024-11-23,Hyderbad,Mobile,data anaytics training,0.04504504504504504,0.02042694147957306,1.6310810810810812,36.21,7.986467826567246
A2515,Data Analytics Corse,105.0,3300.0,180.25,22.0,10.0,0.095,1640.0,2024-11-21,Hydrebad,Mobile,online data analytic,0.09523809523809523,0.031818181818181815,1.7166666666666666,18.025,8.098474341192787
A2516,Dataanalyticscourse,181.0,4857.0,215.59,13.0,8.0,0.044,1883.0,2024-11-23,Hydrebad,Desktop,learn data analytics,0.04419889502762431,0.03726580193535104,1.1911049723756906,26.94875,7.7341713437543484
A2517,Data Analytics Corse,189.0,4019.0,248.09,16.0,6.0,0.045,1378.0,2024-11-30,Hyderabad,Tablet,online data analytic,0.031746031746031744,0.047026623538193583,1.3126455026455026,41.348333333333336,4.554435890201137
A2518,Data Analytcis Course,138.0,5495.0,220.69,19.0,5.0,0.036,1624.0,2024-04-11,Hyderabad,Tablet,online data analytic,0.036231884057971016,0.02511373976342129,1.5992028985507247,44.138,6.35873850197109
A2519,Data Analytcis Course,178.0,5218.0,208.92,20.0,7.0,0.039,1714.0,2024-11-25,Hyderbad,Mobile,analytics for data,0.03932584269662921,0.03411268685320046,1.1737078651685393,29.845714285714283,7.204097262109898
A2520,Data Analytics Corse,155.0,5996.0,247.54,15.0,5.0,0.032,1883.0,2024-11-27,Hyderabad,Mobile,analytics for data,0.03225806451612903,0.025850567044696463,1.597032258064516,49.507999999999996,6.6068514179526545
A2521,Data Anlytics Corse,168.0,4932.0,198.95,16.0,7.0,0.052,1301.0,2024-11-19,Hydrebad,Desktop,data anaytics training,0.041666666666666664,0.0340632603406326,1.1842261904761904,28.42142857142857,5.539331490324202
A2522,Data Analytcis Course,152.0,4498.0,233.81,30.0,6.0,0.039,1090.0,2024-11-25,Hyderabad,Desktop,data analitics online,0.039473684210526314,0.03379279679857715,1.5382236842105264,38.968333333333334,3.661904965570335
